doc_uuid,sentence_id,sentence_text,actor_name,label
34f8adbd-cc41-4531-af86-819d38c5dc5c,30,"Quando começar a obra, a situação será diferente, Quanto ao que se está a passar na Transtejo, é necessário tomar medidas urgentes e imediatas em relação à capacidade operacional da oferta da linha fluvial aos passageiros.",Bruno Dias,1
eb351cd2-35b9-4566-aa99-d23fc0cedc59,10,"Não, Sr.ª Deputada, há muita gente que ainda é pobre, há muita gente para quem temos de continuar a trabalhar e tomar medidas para continuar a reduzir a pobreza.",António Costa,1
32b1170b-31ed-4b37-a97f-fc4e27d3c985,17,"Sobre a questão mais recente do aumento dos preços do petróleo, a verdade é que Espanha de imediato se apressou a tomar medidas políticas para contrariar a alta dos preços nos mercados internacionais.",Almeida Henriques,1
686b7b5c-8f40-4296-8946-ea7df59deeea,25,"Por isso, é urgente tomar medidas específicas para estes setores, com apoios direcionados, nomeadamente com o apoio extraordinário a estes trabalhadores e com um plano de retoma bem articulado, com representantes do setor e com as autarquias, que têm um papel fundamental neste aspeto.",Isabel Pires,1
b078adf0-d1b2-40b6-855d-09639ecaab42,58,"Em Portugal, para além de nos batermos por políticas nacionais e internacionais de mitigação do aquecimento global, teremos que tomar medidas para adaptação a um clima diferente.",Dulce Pássaro,1
3d4209b1-a4a5-45fe-a245-2dd14bd3e1f2,242,"Temos de tomar medidas que permitam projetar para o futuro, nas crianças, nas jovens raparigas e nas jovens mulheres, a capacidade de poderem viver num contexto de igualdade salarial.",Mariana Vieira da Silva,1
fd7bb437-d0b1-4c2f-9ebd-f3cdbee6962c,6,É preciso romper com a privatização e a destruição do Serviço Nacional de Saúde e tomar medidas para debelar os problemas de acessibilidade dos utentes.,Carla Cruz,1
3d8efe36-bd15-4005-a1db-a0c7f9b1af52,7,"O PCP trouxe hoje ao debate a necessidade urgente de o Governo, por um lado, tomar medidas concretas para recuperar e para requalificar as zonas do País mais afetadas pelas intempéries, designadamente o distrito do Porto, Esposende e Ovar, e Costa da Caparica, e, por outro, que sejam adotadas, desde já, medidas de monitorização e de estudo da evolução da orla costeira que permitam a cada momento intervir para mitigar, no futuro, que ocorram novamente estes danos.",Paula Santos,1
3949d291-e63e-4be9-bc24-2e4ac4229420,10,"Para resolver este paradoxo vamos ter de tomar medidas para dinamizar o mercado do arrendamento, nomeadamente o seguro de renda, a revisão da fiscalidade, o melhor funcionamento da justiça, informação transparente e pública sobre este mercado, pois nenhum mercado funciona bem se não houver informação transparente.",Helena Roseta,1
6bcc06bb-2ec2-4d35-9a52-425af33dc484,16,"É preciso tomar medidas imediatas de reforço da capacidade de resposta não apenas aos doentes com COVID-19 mas também aos doentes que sofrem de outras patologias, com o aumento, em particular, da resposta dos cuidados de saúde primários, o reforço e o alargamento dos seus horários e da sua capacidade.",João Oliveira,1
af098753-fd49-409d-99ee-ea41c30ee08a,30,"Não abdicando desta posição de princípio, urge tomar medidas atenuantes que permitam limitar a pressão sobre os estudantes e as suas famílias, garantindo a sua permanência no sistema de ensino.",Luís Monteiro,1
af098753-fd49-409d-99ee-ea41c30ee08a,35,"O debate sobre o fim das propinas está na ordem do dia e urge tomar medidas concretas para evitar uma progressiva mercantilização do ensino superior e a exclusão dos estudantes com maiores dificuldades económicas.",Luís Monteiro,1
c491cda3-1c8f-4b5c-a75e-563d4e92dc50,41,"É, portanto, tempo de tomar medidas abrangentes e que assegurem eficácia para evitar o atropelamento de animais selvagens nas estradas portuguesas.",José Luís Ferreira,1
7248b03d-73ff-4190-b1e8-94ac2071761c,8,"Para isso é preciso tomar medidas de fundo, mas, num quadro em que a normalidade económica e social ainda não foi reposta, o fim repentino das moratórias sem soluções alternativas poderia significar graves problemas para as famílias e pequenas empresas, pelo que o PCP tomou a iniciativa e a Assembleia da República deu um sinal.",Alma Rivera,0
464f4187-4382-4662-9e29-8c2e60988790,9,"Quanto ao abono de família, e sendo necessário tomar medidas quanto a esta prestação para conseguirmos, de facto, baixar a despesa de forma significativa, havia dois caminhos possíveis: o corte cego em todos os escalões ou o caminho seguido pelo Partido Socialista que, ao retirar a prestação ao 4.º e ao 5.º escalões, permitiu manter os valores da prestação nos escalões mais baixos.",Catarina Marcelino,1
c6764954-e54c-4b83-9db0-d5075fc65ad7,14,"É preciso tomar medidas urgentes e efetivas para responder ao problema gravíssimo dos arrendamentos empresariais, quer nos centros comerciais, quer em todos os estabelecimentos com porta para a rua, de norte a sul do País, que até agora não tiveram quaisquer apoios na redução das rendas porque foram chumbadas as propostas do PCP.",Bruno Dias,1
ba06c29e-a3d1-41b1-8912-4f8249feb1af,9,"Estamos muito conscientes de que é necessário tomar medidas urgentes para revitalizar a contratação coletiva e isso passa, necessariamente, por estas alterações.",Isabel Pires,1
fba93ac2-2c45-43aa-9845-b7020ee42cbb,35,"Impõe-se, portanto, estabelecer mecanismos de regulação que permitam garantir o direito do nosso País a Mas é também necessário tomar medidas capazes de contrariar o domínio do mercado interno pelas cadeias de distribuição, que estão transformadas nas grandes embaixadas das importações dos produtos alimentares, nomeadamente da importação do leite.",José Luís Ferreira,1
fba93ac2-2c45-43aa-9845-b7020ee42cbb,49,"Mas também é necessário tomar medidas e procurar soluções no sentido de suspender as penhoras e vendas de habitação própria e permanente em processos de execução fiscal.",José Luís Ferreira,1
80a147c9-8896-4994-aca3-69d2982e63c3,13,"Naturalmente, sem prejuízo de medidas mais profundas e estruturais que garantam o cumprimento da responsabilidade do Estado nesta matéria, entendemos que, perante a realidade dos serviços prestados pelas IPSS, importa tomar medidas que garantam uma resposta de qualidade aos utentes, que respondam às suas necessidades e que garantam também o seu conforto e o seu bem-estar.",Diana Ferreira,1
78a7c609-034a-4056-9349-9c59eb03684b,27,"É uma proposta que empurra o problema para a frente, quando é urgente tomar medidas já para promover a natalidade, medidas que o Governo não toma nem quer tomar.",Paula Santos,1
78b2b32f-cac0-4204-a0a8-e31aa18d6575,9,"Assim, importa garantir melhores condições de segurança a todos os cidadãos nacionais e aos próprios turistas; importa tomar medidas adequadas para que haja assistência e informação nas praias portuguesas; importa prevenir, informar, vigiar e socorrer, de forma adequada e eficaz, todos os cidadãos frequentadores da nossa costa.",Joel Sá,1
8d1b4c11-f487-4ef1-8a7a-55d19c49e9b0,10,"O Governo, efectivamente, tem de tomar medidas urgentes para reforçar os meios humanos — oncologistas, radioterapeutas e outros especialistas —, bem como os meios técnicos, de que é exemplo bem conhecido de todos a necessidade de mais equipamentos para radioterapia.",Paula Santos,1
88f4c854-fed9-4404-820d-306937546ccb,8,"Mas, ao mesmo tempo que se garantem estas medidas de emergência, é preciso tomar medidas de fundo e transversais, nomeadamente em matéria de combate à precariedade e ao desemprego, mas também da defesa dos postos de trabalho e da proibição dos despedimentos, como o PCP propôs.",Diana Ferreira,1
85590ce7-43f6-42e0-acd4-ff7b512d5171,17,"Por isso, reafirmamos: é urgente tomar medidas que invertam o afastamento dos utilizadores do transporte público que foi gerado pelo brutal aumento de preços, pela degradação da qualidade da oferta, pela retirada de carreiras e circulações, pelo ataque aos direitos dos trabalhadores e utentes.",Bruno Dias,1
7dff058d-a92f-4e0b-ad4f-cde0e7992b2c,26,"Temos de tomar medidas efetivas para isso, através de uma significativa redução e eliminação de benefícios fiscais, cuja receita seja canalizada para uma redução das taxas gerais de IRS e de IRC, complementada com um mecanismo de proteção das famílias de escalões mais baixos, para evitar a Presidente, para além de estar a crescer o quanto o Estado cobra a todos e o quanto isenta de impostos alguns, o monstro fiscal também cresceu e abusou na forma como tenta cobrar.",António Leitão Amaro,1
8b2b3f4f-923a-4df1-b19b-390084abc26c,8,"É urgente tomar medidas para o acompanhamento da síndrome de Noé, por exemplo, tal como repensar políticas ou medidas para o acompanhamento dos cães vadios e assilvestrados.",Mariana Silva,1
8803bad8-79c2-4c95-a3c9-81ef2475797c,14,"É preciso tomar medidas para que os profissionais não saiam antecipadamente do SNS.",Carla Cruz,1
53b74d09-213d-4af3-a0fb-8806f3518e6f,12,"Sabemos que é preciso uma articulação sistémica no âmbito da saúde e entre os dois sistemas, saúde e segurança social, sabemos da enorme importância dos cuidados de saúde primários, da enorme importância do diagnóstico precoce, que não se faz, das unidades de dia, do apoio domiciliário integrado e da formação a todos os níveis.",Maria José Nogueira Pinto,1
0ff13d39-aa99-411d-8e42-9f2517cc1097,9,"No reforço da rede de cuidados de saúde primários e da resposta de proximidade, é preciso avançar com o investimento no SNS.",João Dias,1
0ff13d39-aa99-411d-8e42-9f2517cc1097,19,"A verdade é que é preciso ir mais longe e avançar na resposta aos problemas do SNS, em especial nos cuidados de saúde primários, porque sem investimento nos cuidados de saúde primários não haverá promoção da saúde nem prevenção da doença e estará comprometido o acesso aos cuidados de saúde.",João Dias,1
3fb4d8f4-8a80-4534-8c1c-23771896457c,13,"Portanto, falemos, sim, de transparência, falemos do que é preciso fazer em termos de simplificação, de maior conhecimento da realidade, do combate à fraude, de uma relação mais amigável da segurança social com O que o CDS aqui trouxe, hoje, foi verdadeiramente um «gato escondido com o rabo de fora.",José Moura Soeiro,1
3fb4d8f4-8a80-4534-8c1c-23771896457c,46,"É preciso não diminuir a TSU dos patrões, que era a solução da direita relativamente à criação de emprego, e é preciso diversificar as fontes de financiamento da segurança social, como estamos agora a debater.",José Moura Soeiro,1
13bce6ab-7c0f-4623-ac4a-7acad60c640a,10,"Por isso, insistimos: vacinação, rastreio, testagem e apoios sociais são os elementos centrais da resposta que é preciso concretizar para ultrapassar o problema sanitário que continuamos a enfrentar e os graves problemas económicos e sociais que decorrem do confinamento.",Ana Mesquita,1
002b7be4-2f78-4817-a2b9-0616781382a1,15,"É que, por exemplo, é preciso garantir também que estas entidades, pelos seus estatutos, não prosseguem nunca os benefícios de interesses privados dos seus associados ou dos seus fundadores, como é o caso, legitimamente, em muitas destas entidades.",Michael Seufert,1
3fba321a-6dde-42bb-9f7a-3607ba7d1e0f,57,"É preciso sermos rigorosos: o Estado emprestou ao Fundo de Resolução com o pressuposto de esse dinheiro ser devolvido com juros, que foi o que aconteceu durante o período de resgate.",Marco António Costa,1
13cb4cc9-1aae-42c3-976d-7da5e3cfab0d,178,"Se queremos ser competitivos, não basta ter mercados laborais que sejam mais ágeis, é preciso que os custos de contexto sejam também mais adequados quando nos comparamos com os nossos principais competidores.",Pedro Passos Coelho,1
3fc5d7b2-845b-4f56-b777-e719b70803de,59,"Para melhorar a vida das pessoas, é preciso que haja mais empresas a operar em Portugal, que venha mais investimento, que consigamos atrair mais investimento, porque só assim são criados mais empregos.",Miguel Frasquilho,1
10023ded-ad87-4cc2-be60-95f94724141e,16,"Urge travar a destruição dos CTT e garantir o serviço público postal, defendendo os direitos dos trabalhadores e das populações.",Jerónimo de Sousa,1
10201b86-053f-48a6-bd3f-23ac48cab4fc,8,"Urge renovar as lógicas organizativas, urge remodelar os processos de funcionamento das entidades locais e urge regenerar a ideia de democracia local, ideia que o PSD reputa como fundamental para o bom funcionamento do nosso sistema democrático nacional.",Carlos Abreu Amorim,1
08175a9e-4aff-4a44-9349-3de20b9902ab,22,"Urge mapear os lares, sejam legais ou ilegais, e evacuar de imediato os idosos residentes nos lares que não têm condições adequadas.",Ricardo Baptista Leite,1
41318dbe-bca8-453d-8b5a-094ac54d87ba,7,"Em prol das gerações futuras e da confiança nos sistemas urge, pois, realizar e pensar as devidas reformas de um modelo que foi idealizado ainda sem esta conjugação de fatores estar presente.",Pedro Mota Soares,1
1564201d-1ccd-49c1-b4e0-db42cb73fb4f,7,"É importante para todas, mas é essencial para as pequenas empresas do setor das pescas que ainda hoje se deparam com uma elevada carga burocrática que urge diminuir, sem, contudo, perder o rigor financeiro e ambiental.",Ulisses Pereira,1
05c12259-b96e-4494-8f77-5cd79e3adb09,70,"Urge credibilizar a prática da avaliação científica independente, excluindo o uso irresponsável e acrítico de métricas para fins de avaliação e garantindo processos sérios de avaliação que permitam a utilização dos seus resultados como ferramenta de gestão estratégica no interior das instituições, como nos lembrou, sistematicamente, o Conselho de Reitores das Universidades Portuguesas.",Manuel Heitor,1
1192694d-9e1e-40db-8b30-92850587fa0a,9,"Urge, pois, corrigir esta situação e incentivar a prática regular de investigação clínica no nosso País.",João Serpa Oliva,1
41941c50-e1d4-4dbb-b271-143adabea455,17,"Deste modo, Presidente e Deputados, urge transmutar as actuais assembleias municipais em verdadeiros parlamentos locais, com poderes robustecidos, sobretudo de fiscalização, podendo nomear e demitir os executivos.",Carlos Abreu Amorim,1
15ac682d-e32a-4bff-bd56-41201491c0e7,28,"Urge, assim, delinear um novo rumo para Portugal com mais ciência, mais conhecimento e mais cultura científica.",Manuel Heitor,1
0e9c6161-2a55-4627-a410-36620c1b0541,7,"Em segundo lugar, porque urge superar a situação paradoxal em que nos encontramos há décadas, combinando, na área do ambiente e da energia, elevado potencial de recursos, de talentos e de infraestruturas, mas que, apesar da evolução e das reformas, ainda permanecem alguns problemas","Ministro do Ambiente, Ordenamento do Território e Energia",1
dcd05e2b-eacc-49c9-b5ff-af6a42cab340,27,"Urge que a Constituição portuguesa — e poderemos ter a possibilidade de introduzir mudanças —, no seu artigo 64.º, possa orgulhar-se de ser a primeira que garante o acesso aos cuidados paliativos!",Isabel Galriça Neto,1
5126a208-a9e5-4075-bf22-665bfcdf5422,11,"Urge, de facto, um regime de concursos mais justo, que respeite a progressão na carreira e corrija as injustiças decorrentes de ultrapassagens entre os pares.",Bebiana Cunha,1
1db5b70d-6b5e-4b4f-a3e9-c7be148a8e47,13,"A Provedoria identificou ainda zonas de limbo, zonas turvas, onde urge um maior trabalho de informação junto das pessoas, para que se tornem mais claros os seus direitos e o acesso aos mecanismos de que Portugal dispõe para os efetivar.",Elza Pais,1
51d528fe-e707-4a3e-be21-f3b005fb1dc2,23,"Urge igualmente equacionar a criação de vias simplificadas, expeditas e desburocratizadas, em particular no que concerne à apresentação de projectos de pequena dimensão por parte das PME.",Nuno Reis,1
d2f6693f-77bc-4110-a947-d2d4fa610f29,16,"Há, no entanto, desequilíbrios estruturais que urge resolver: continua a registar-se uma grande feminização do trabalho em atividades tradicionalmente femininas, como a saúde e o apoio social — 82% —, e uma elevada taxa de masculinização nas novas tecnologias — 80%.",Elza Pais,1
ded2f219-4dba-4a35-b993-1e9f4c2db830,4,"A exposição ao fumo do tabaco e o seu consumo são um problema de saúde pública em que urge intervir.",Paula Santos,1
1e4ac503-19d5-41a7-b735-c8e53d1681ac,4,"Reconhecemos, portanto, que urge resolver o problema da escala da gestão dos espaços rurais.",Carlos Matias,1
df00bcac-b7cb-42b9-b233-da9b930f1ec2,9,"Urge neste momento criar um projeto de lei transversal para todos os setores da comunicação social, para todos aqueles que estão referidos na ERC (Entidade Reguladora para a Comunicação Social), para que a ERC possa ter um papel eficaz nessa fiscalização.",Inês de Medeiros,1
4b47cad5-2e38-4fb7-8b81-9c2a09fa6f9f,18,"Urge corrigir a falta de veículos e de trabalhadores na Carris, na Metropolitano de Lisboa, na STCP (Sociedade de Transportes Coletivos do Porto), na CP e na Metro do Porto.",Heitor Sousa,1
cb9190d2-490c-4379-beb5-d391ce998e95,6,"Uma das matérias reivindicadas é a revisão da chamada «portaria dos rácios, questão que o PCP apresentou como proposta em sede de Orçamento do Estado para 2017, proposta aprovada que urge ser implementada, conforme a realidade tem demonstrado, com a vigilância e a limpeza das escolas que faltam, a biblioteca e o serviço de papelaria ou fotocópias que não abrem, o pavilhão que não pode funcionar, sem falar na enorme sobrecarga de trabalho que conduz os trabalhadores à exaustão.",Ana Mesquita,1
94fb53c1-4b63-4a2b-9bf1-95bbd77a88f7,19,"Urge a criação de mecanismos dissuasores do recurso a estas práticas ilegais, assim como dar ao trabalhador a possibilidade de recurso a meios mais eficazes de reconhecimento da relação laboral subordinada, através da ação executiva.",Diana Ferreira,1
20bcaa1f-a106-41b7-a234-343a84a08165,43,"Com a regulamentação, queremos garantir o equilíbrio, através de um modelo que pode ser misto, assegurando o contacto direto, presencial e periódico com o trabalhador, a interação das equipas de trabalho, garantindo que não haja uma perda salarial e garantindo aspetos basilares como uma formação inicial e Estas são as soluções que achamos poderem estar, inevitavelmente, contidas numa regulamentação, procurando, assim, dar resposta a uma matéria complexa mas que, mais do que nunca, urge adotar no nosso País, até para que possamos implementar o chamado smart working, para que, de facto, tenhamos a flexibilidade de nos adaptarmos a estes tempos, também com o avanço das novas tecnologias.",Inês de Sousa Real,1
9a324683-5dd0-47f0-891b-72074137a922,163,"Urge remover os obstáculos à reabilitação urbana, cujas potencialidades de criação de emprego e de promoção turística, embora há muito reconhecidas, permanecem em larga medida desaproveitadas.",Aníbal Cavaco Silva,1
9aa3e7d3-674b-4a69-bedf-302b0e3a0a33,2,"A primeira alteração à lei de proteção, em 2015, veio retirar a previsibilidade do regresso da criança à sua família biológica enquanto pressuposto de aplicação do acolhimento familiar e introduziu uma especial preferência pelo acolhimento familiar para crianças até aos 6 anos de idade, pelo que urge proceder a nova regulamentação desta medida de proteção.",Susana Amador,1
d6e620fa-523f-4704-8ee3-f9e0414b771b,22,"Urge responder em tempo adequado, com qualidade e proximidade, às necessidades de todos os que precisam de cuidados paliativos e que estão em fim Perante a má governação do Serviço Nacional de Saúde, urge haver quem saiba governar.",Ricardo Baptista Leite,1
e124233a-6604-4821-bd43-ff8b80dcc809,31,"Urge, por isso, reduzir o desperdício de plástico que usamos diariamente e fazer escolhas ambientalmente",André Silva,1
e124233a-6604-4821-bd43-ff8b80dcc809,32,"Por tal, propomos a extensão da contribuição a todas as embalagens plásticas, secundárias e terciárias.",André Silva,1
2d7e589b-0353-4dd9-a9c4-515178d93597,8,"Urge dar uma resposta a esta situação, de forma a ajudar as pequenas e médias empresas a recuperar a sua competitividade.",António José Seguro,1
e26a1087-d3e2-4d28-94e0-71d304109c78,58,"Urge proceder ao arranque dos eucaliptos e reivindicar medidas para travar a regeneração natural do eucalipto, que ocorreu e ocorre de forma descontrolada e selvagem, aumentando o risco e a vulnerabilidade dos territórios, em ciclos cada vez mais curtos de incêndios.",Mariana Silva,1
5d423280-1714-4cee-9f1a-a0a34aee964d,8,"Foi este o termo que aqui usámos várias vezes: erradicar a praxe que é estúpida, a praxe que é violenta, a praxe que é parva, a praxe que todos devemos denunciar e Lembro que, nesse dia, todos aqui aprovámos uma proposta fundamental, que urge concretizar e que tem a ver com uma campanha de prevenção e de sensibilização contra a praxe violenta.",Duarte Filipe Marques,1
2e0134ce-0f13-462b-b9f5-a3d4f6b0531c,61,"Para o PCP, urge a consagração em lei da condição policial para todos os profissionais de todas as forças e serviços de segurança, que estipule deveres mas também consagre direitos, decorrentes das condições especiais que os agentes das forças e serviços de segurança enfrentam.",Jorge Machado,1
5a2d36dd-f16a-4e16-b68f-4f1c53240466,11,"Urge promover uma cidadania ativa, pois só esse envolvimento permitirá concretizar o objetivo da neutralidade carbónica.",Hugo Patrício Oliveira,1
e34a3345-c338-4d99-9259-64d8c3a9e678,17,"Urge valorizar a maternidade e a paternidade em todas as suas vertentes.",Isabel Galriça Neto,1
5de9b137-8119-4ae5-bfba-6d9598f22202,12,"Neste sentido, urge dar cumprimento e seguimento integral à Estratégia Nacional de Combate ao Terrorismo, procedendo à elaboração e atualização das estratégias e dos planos de ação que estão identificados neste Ou seja, urge elaborar o plano de ação de prevenção da radicalização e do recrutamento para o terrorismo, atualizar o Plano de Ação Nacional contra Ataques Nucleares, Biológicos, Químicos e Radiológicos, desenvolver o Plano de Ação para a Proteção e Aumento da Resiliência das Infraestruturas Críticas, implementar o Plano de Ação Nacional para a Proteção contra as Ciberameaças, atualizar o plano de coordenação, controlo e comando operacional das forças e serviços de segurança, desenvolver o Plano para a Proteção das Comunidades Portuguesas e Interesses Nacionais no Exterior.",Fernando Negrão,1
9e468477-393e-441b-862e-b9f54e91114b,12,"Urge, pois, elaborar uma lei-quadro da doença crónica a qual deve prever, de forma integrada, os apoios específicos, os medicamentos imprescindíveis e a definição de um regime próprio para o acesso ao medicamento.",Antonieta Guerreiro,1
9e468477-393e-441b-862e-b9f54e91114b,13,"Urge a revisão de toda a legislação aplicada à comparticipação dos medicamentos.",Antonieta Guerreiro,1
9e468477-393e-441b-862e-b9f54e91114b,14,"Urge proceder à sistematização dos instrumentos normativos e promover uma política de saúde mais justa e mais equitativa.",Antonieta Guerreiro,1
66e95c47-f72b-4588-b85d-d08e20e73b5e,15,"Repito, 25 milhões de Por isso, esta é uma proposta que traz justiça, que traz equidade, que combate a especulação e, porque urge legislar nesta matéria, esta proposta traz a coragem para o fazermos contra os todo-poderosos mercados financeiros.",Pedro Filipe Soares,1
fd8813c2-0ec7-4b27-8d69-811455b43b27,7,"Continuamos com escolas que urge requalificar, com um número muito elevado de alunos por turma, com falta de docentes e de assistentes operacionais.",Fernanda Velez,1
6e9cdcc0-7e14-4cac-9d2b-c67c6fd26b49,6,"Ao nível da gestão de meios hídricos, seja no plano de recuperação económica, seja no âmbito do próximo quadro financeiro europeu, urge uma estratégia para os recursos hídricos, com base nos diferentes cenários climáticos, a médio e a longo prazo.",Bebiana Cunha,1
6b94195b-44e9-43cf-8772-c202442a6f08,12,"Urge, também, introduzir medidas no direito adjetivo, o direito processual, com vista à celeridade processual e eficácia de procedimentos, sem nunca, contudo, aligeirar os direitos e garantias de defesa e o direito a um processo leal, justo e equitativo.",Monica Quintela,1
6b9d3e60-d5cc-4d80-8d42-439288a0f434,1,"Presidente, Deputados, Ministro do Planeamento e das Infraestruturas, após a dramática tragédia em que tantos ficaram sem nada, urge restabelecer o potencial produtivo nas áreas afetadas para que a atividade económica volte a ser possível e para que os empregos, que já não são muitos no interior do País, possam ser preservados.",João Ramos,1
b2dc9204-8c41-4a4e-ae5c-944fa43c630d,22,"Urge, de uma vez, resolver esta situação, eliminar as desigualdades existentes e estabelecer critérios claros, reconhecer todas as doenças crónicas como tal, obviamente tendo em conta as suas especificidades, e criar um regime de comparticipação de medicamentos justo, equitativo e que assegure a todos os doentes o acesso aos cuidados e tratamentos médicos, independentemente da sua situação socioeconómica, garantindo assim o direito à saúde.",Paula Santos,1
ffbccf6c-024e-4f41-a8b5-d89c01a66b9c,16,"Urge, por isso, priorizarmos a implementação de um roteiro para a descarbonização, em Portugal.",André Silva,1
70313da6-f110-4a99-8616-e0cd07670f09,12,"Urge, portanto, requalificar as escolas públicas, dotá-las de meios materiais e humanos para que se garanta o seu normal funcionamento, bem como proceder ao alargamento da rede de escolas públicas de forma a garantir um ensino público de qualidade para todos, pilar fundamental na construção e manutenção do É com este objetivo que o PCP propõe um conjunto de medidas que visam o investimento e o reforço na rede pública, reduzindo gradualmente o apoio ao ensino particular e cooperativo.",Paula Baptista,1
f8de2314-64a5-4ef0-9392-ba77f697bc68,19,"Urge, contudo, ainda, evoluir muito, e muito, na prática: na eliminação das barreiras físicas e arquitetónicas, devendo o exemplo começar pelo Estado, nas áreas que gere, espaços e edifícios públicos; no dever, que salientamos estar a ser reforçado e bem gerido, da atribuição das ajudas técnicas aos que delas precisam, temporária ou definitivamente; na integração na escola, com meios humanos e materiais, e sempre que este seja o melhor caminho, bem como no apoio às escolas de ensino especial, nos casos em que melhor se adequa; na promoção de mais centros de atividades ocupacionais, estruturas altamente deficitárias em Portugal e única resposta possível para tantos jovens e adultos; na promoção, como vem acontecendo, e bem, de uma perspetiva de rede, de articulação de políticas para a sua maior eficácia; no apoio, que acontece, deve ser continuado e, se possível, reforçado, aos centros de emprego protegido, como meio de integração destas pessoas no mercado de trabalho, conduzindo à sua maior realização profissional e pessoal; no apoio às empresas que contratam e integram estas pessoas, o que está a ser feito, e bem feito; no reconhecimento público das empresas com melhor e mais responsabilidade social.",Raúl de Almeida,1
75637385-6308-4982-b0c8-ec75742af9c4,9,"Urge, pois, ajustar a Estratégia Nacional para as Florestas, que remonta a 2006, às novas ameaças que pairam sobre o montado e apostar na investigação, como está a fazer, e bem, o Centro de Biotecnologia do Baixo Alentejo sobre o genoma do sobreiro, para intervir de modo concreto e efetivo na proteção de um bem único e de um símbolo nacional como é o sobreiro.",Mário Simões,1
c13bd58a-b8f9-462d-9236-a55eed6e7f82,10,"Seres vivos sensíveis, a que urge reforçar as medidas destinadas à sua proteção e salvaguarda perante eventuais atos de violência, crueldade e maus tratos, praticados tanto pelos seus donos como por terceiros.",José Luís Ferreira,1
46e0f905-4ebd-4aa7-855e-c974c4d90cd5,7,"Ora, num País com mais de 1,4 milhões de trabalhadores no desemprego e em que apenas um terço é abrangido pelo fundo de desemprego, urge apoiar estes trabalhadores, estas famílias, com mais respostas.",David Costa,1
fac659a6-8ab8-4b86-baf1-cae1d66f573e,32,"Urge, neste domínio, limitar o recurso a contratos a prazo e penalizar a rotatividade excessiva de quadros.",Vieira da Silva,1
fac659a6-8ab8-4b86-baf1-cae1d66f573e,33,"Urge combater o falso trabalho independente, fortemente penalizador para os rendimentos e os direitos sociais desses trabalhadores, através de melhor regulação e de mais fiscalização, promovendo, igualmente, um maior equilíbrio entre direitos e deveres contributivos dos trabalhadores independentes.",Vieira da Silva,1
fac659a6-8ab8-4b86-baf1-cae1d66f573e,34,"A precaridade laboral não só cria insegurança nos rendimentos das famílias como cria, a prazo, novos riscos, por afetar a formação de direitos sociais futuros, como é o caso do direito à pensão.",Vieira da Silva,1
c7d6c96e-3af9-4b44-b8cb-9b3048179c9c,271,"Urge, por isso, atribuir-lhes aquilo que é o estatuto a que têm direito, a remuneração que está contratada para esse estatuto e, rapidamente, dar-lhes a possibilidade de escolher um hospital onde possam exercer o seu trabalho nos próximos anos.",Adalberto Campos Fernandes,1
80f73e6f-10c6-4ad4-aef2-c8ad19939d18,6,"Urge definir os instrumentos de uma política que responda aos diferentes desafios associados aos combates das alterações climáticas, desafios esses que incluem a conservação e a recuperação da biodiversidade bem como a redução dos gases com efeito de estufa.",João Gonçalves Pereira,1
7e116aa3-9000-48ac-9613-37d34177d903,10,"É por isso que urge hoje planear um real investimento em políticas públicas para o desporto universitário, que continua a ser, para milhares de jovens estudantes do ensino superior, o único espaço acessível para manterem uma prática desportiva regular.",Luís Monteiro,1
86414e09-40a0-454c-9475-4fa2dcc393ff,14,"Face a esta conjuntura, urge criar um enquadramento jurídico específico, tendo como base os pressupostos da criação e manutenção de locais de acolhimento de animais de quinta e de animais selvagens, os chamados santuários ou refúgios de vida animal.",Cristina Rodrigues,1
8f268faa-8e2b-460e-a223-ff269d11c6c4,28,"Urge garantir uma cobertura nacional e universal destes cuidados, de acordo com as melhores práticas internacionais.",João Cotrim de Figueiredo,1
7c89328d-02eb-4a75-9004-3cf9bf94b1d1,66,"Neste momento, urge concretizar a prevenção estrutural dos fogos florestais, recuperar a floresta ardida, apoiar a gestão florestal, adaptando as medidas de política à realidade da propriedade florestal nacional, investir no sector, modernizando-o.",Abel Baptista,1
bf88c731-056b-44d3-abaf-842b96c151f5,5,"Deputados, sem prejuízo de novas políticas de crescimento económico que visem combater o desemprego a montante, através do relançamento da competitividade da economia nacional, urge tomar medidas que permitam lutar contra o flagelo do desemprego e criar novos postos de trabalho.",Adriano Rafael Moreira,1
0bdbeece-d1ab-4090-ad31-8ca01025c2a6,15,"No que respeita ao montante diário do subsídio para assistência a filho — que, atualmente, é igual a 65% da remuneração de referência do beneficiário —, sendo esta uma altura em que se verifica um aumento significativo das despesas e os pais se veem confrontados com reduções significativas nos rendimentos auferidos, propomos o pagamento a 100% do subsídio para assistência a filho com deficiência, doença crónica ou doença oncológica.",Inês de Sousa Real,1
07de6793-7ec4-4470-81d4-8ae4e7c9736d,8,"Para o efeito, propomos uma atualização da definição legal de intérprete de língua gestual portuguesa, incluindo o seu desempenho por profissionais surdos, uma atualização do elenco de funções exercidas pelo ou pela intérprete de língua gestual portuguesa e a fixação da titularidade de uma licenciatura, com a duração mínima de 3 anos, na área da tradução e interpretação de língua gestual portuguesa como requisito imprescindível para o acesso à profissão.",José Manuel Pureza,1
